# Log file created with: 'geigerlog_simple_500plus.py', Version: 0.1 (code °µ°)
# Python Version: 2.7.12 (default, Dec  4 2017, 14:50:18) [GCC 5.4.0 20160609]
# DateTime,          CPS, CPM, CPM1st, CPM2nd
2018-07-16 09:19:42, 0, 9, 9, 9
2018-07-16 09:19:43, 0, 9, 9, 9
2018-07-16 09:19:44, 0, 9, 9, 9
2018-07-16 09:19:45, 0, 6, 6, 6
2018-07-16 09:19:46, 0, 6, 6, 6
2018-07-16 09:19:47, 1, 7, 7, 7
2018-07-16 09:19:48, 0, 7, 7, 7
2018-07-16 09:19:49, 0, 7, 7, 7
2018-07-16 09:19:50, 0, 7, 7, 7
2018-07-16 09:19:51, 0, 7, 7, 7
2018-07-16 09:19:52, 0, 7, 7, 7
2018-07-16 09:19:53, 2, 9, 9, 9
2018-07-16 09:19:54, 0, 8, 8, 8
2018-07-16 09:19:55, 1, 9, 9, 9
2018-07-16 09:19:56, 0, 9, 9, 9
2018-07-16 09:19:57, 0, 9, 9, 9
2018-07-16 09:19:58, 0, 9, 9, 9
2018-07-16 09:19:59, 0, 9, 9, 9
2018-07-16 09:20:00, 0, 9, 9, 9
2018-07-16 09:20:01, 0, 9, 9, 9
2018-07-16 09:20:02, 0, 9, 9, 9
2018-07-16 09:20:03, 0, 9, 9, 9
2018-07-16 09:20:04, 0, 8, 8, 8
2018-07-16 09:20:05, 0, 8, 8, 8
2018-07-16 09:20:06, 1, 9, 9, 9
2018-07-16 09:20:07, 0, 9, 9, 9
2018-07-16 09:20:09, 1, 10, 10, 10
2018-07-16 09:20:10, 0, 10, 10, 10
2018-07-16 09:20:11, 0, 10, 10, 10
2018-07-16 09:20:12, 0, 10, 10, 10
2018-07-16 09:20:13, 0, 10, 10, 10
2018-07-16 09:20:14, 0, 10, 10, 10
2018-07-16 09:20:15, 0, 10, 10, 10
2018-07-16 09:20:16, 0, 10, 10, 10
2018-07-16 09:20:17, 0, 10, 10, 10
2018-07-16 09:20:18, 0, 10, 10, 10
2018-07-16 09:20:19, 0, 10, 10, 10
2018-07-16 09:20:20, 0, 10, 10, 10
2018-07-16 09:20:21, 0, 9, 9, 9
2018-07-16 09:20:22, 1, 10, 10, 10
2018-07-16 09:20:23, 2, 12, 12, 12
2018-07-16 09:20:24, 0, 12, 12, 12
2018-07-16 09:20:25, 2, 14, 14, 14
2018-07-16 09:20:26, 0, 14, 14, 14
2018-07-16 09:20:27, 1, 15, 15, 15
2018-07-16 09:20:28, 2, 17, 17, 17
2018-07-16 09:20:29, 0, 16, 16, 16
2018-07-16 09:20:30, 0, 16, 16, 16
2018-07-16 09:20:31, 0, 15, 15, 15
2018-07-16 09:20:32, 0, 15, 15, 15
2018-07-16 09:20:33, 0, 15, 15, 15
2018-07-16 09:20:34, 0, 14, 14, 14
2018-07-16 09:20:35, 0, 14, 14, 14
2018-07-16 09:20:36, 0, 14, 14, 14
2018-07-16 09:20:37, 0, 14, 14, 14
2018-07-16 09:20:38, 0, 14, 14, 14
2018-07-16 09:20:39, 0, 14, 14, 14
2018-07-16 09:20:40, 1, 15, 15, 15
2018-07-16 09:20:41, 0, 15, 15, 15
2018-07-16 09:20:42, 0, 15, 15, 15
2018-07-16 09:20:44, 0, 15, 15, 15
2018-07-16 09:20:45, 0, 15, 15, 15
2018-07-16 09:20:46, 0, 15, 15, 15
2018-07-16 09:20:47, 1, 15, 15, 15
2018-07-16 09:20:48, 0, 15, 15, 15
2018-07-16 09:20:49, 0, 15, 15, 15
2018-07-16 09:20:50, 0, 15, 15, 15
2018-07-16 09:20:51, 0, 15, 15, 15
2018-07-16 09:20:52, 2, 17, 17, 17
2018-07-16 09:20:53, 0, 15, 15, 15
2018-07-16 09:20:54, 0, 15, 15, 15
2018-07-16 09:20:55, 0, 14, 14, 14
2018-07-16 09:20:56, 2, 16, 16, 16
2018-07-16 09:20:57, 0, 16, 16, 16
2018-07-16 09:20:58, 0, 16, 16, 16
2018-07-16 09:20:59, 1, 17, 17, 17
2018-07-16 09:21:00, 0, 17, 17, 17
2018-07-16 09:21:01, 0, 17, 17, 17
2018-07-16 09:21:02, 1, 18, 18, 18
2018-07-16 09:21:03, 0, 18, 18, 18
2018-07-16 09:21:04, 0, 18, 18, 18
2018-07-16 09:21:05, 1, 19, 19, 19
2018-07-16 09:21:06, 0, 19, 19, 19
2018-07-16 09:21:07, 0, 18, 18, 18
2018-07-16 09:21:08, 0, 18, 18, 18
2018-07-16 09:21:09, 0, 17, 17, 17
2018-07-16 09:21:10, 0, 17, 17, 17
2018-07-16 09:21:11, 0, 17, 17, 17
2018-07-16 09:21:12, 0, 17, 17, 17
2018-07-16 09:21:13, 0, 17, 17, 17
2018-07-16 09:21:14, 0, 17, 17, 17
2018-07-16 09:21:16, 0, 17, 17, 17
2018-07-16 09:21:17, 1, 18, 18, 18
2018-07-16 09:21:18, 2, 20, 20, 20
2018-07-16 09:21:19, 0, 20, 20, 20
2018-07-16 09:21:20, 0, 20, 20, 20
2018-07-16 09:21:21, 0, 20, 20, 20
2018-07-16 09:21:22, 0, 19, 19, 19
2018-07-16 09:21:23, 0, 17, 17, 17
2018-07-16 09:21:24, 0, 17, 17, 17
2018-07-16 09:21:25, 1, 16, 16, 16
2018-07-16 09:21:26, 0, 16, 16, 16
2018-07-16 09:21:27, 0, 15, 15, 15
2018-07-16 09:21:28, 0, 13, 13, 13
2018-07-16 09:21:29, 1, 14, 14, 14
2018-07-16 09:21:30, 0, 14, 14, 14
2018-07-16 09:21:31, 1, 15, 15, 15
2018-07-16 09:21:32, 0, 15, 15, 15
2018-07-16 09:21:33, 1, 16, 16, 16
2018-07-16 09:21:34, 0, 16, 16, 16
2018-07-16 09:21:35, 0, 16, 16, 16
2018-07-16 09:21:36, 0, 16, 16, 16
2018-07-16 09:21:37, 0, 16, 16, 16
2018-07-16 09:21:38, 0, 16, 16, 16
2018-07-16 09:21:39, 1, 17, 17, 17
2018-07-16 09:21:40, 0, 16, 16, 16
2018-07-16 09:21:41, 0, 16, 16, 16
2018-07-16 09:21:42, 0, 16, 16, 16
2018-07-16 09:21:43, 0, 16, 16, 16
2018-07-16 09:21:44, 0, 16, 16, 16
2018-07-16 09:21:45, 2, 18, 18, 18
2018-07-16 09:21:46, 2, 20, 20, 20
2018-07-16 09:21:47, 0, 19, 19, 19
2018-07-16 09:21:48, 1, 20, 20, 20
2018-07-16 09:21:49, 0, 20, 20, 20
2018-07-16 09:21:50, 0, 20, 20, 20
2018-07-16 09:21:51, 0, 20, 20, 20
2018-07-16 09:21:52, 0, 18, 18, 18
2018-07-16 09:21:54, 0, 18, 18, 18
2018-07-16 09:21:55, 0, 18, 18, 18
2018-07-16 09:21:56, 1, 17, 17, 17
2018-07-16 09:21:57, 0, 17, 17, 17
2018-07-16 09:21:58, 0, 17, 17, 17
2018-07-16 09:21:59, 0, 16, 16, 16
2018-07-16 09:22:00, 0, 16, 16, 16
2018-07-16 09:22:01, 0, 16, 16, 16
2018-07-16 09:22:02, 0, 15, 15, 15
2018-07-16 09:22:03, 0, 15, 15, 15
2018-07-16 09:22:04, 1, 16, 16, 16
2018-07-16 09:22:05, 0, 15, 15, 15
2018-07-16 09:22:06, 0, 15, 15, 15
2018-07-16 09:22:07, 0, 15, 15, 15
2018-07-16 09:22:08, 0, 15, 15, 15
2018-07-16 09:22:09, 0, 15, 15, 15
2018-07-16 09:22:10, 0, 15, 15, 15
2018-07-16 09:22:11, 1, 16, 16, 16
2018-07-16 09:22:12, 1, 17, 17, 17
2018-07-16 09:22:13, 0, 17, 17, 17
2018-07-16 09:22:14, 0, 17, 17, 17
2018-07-16 09:22:15, 0, 17, 17, 17
2018-07-16 09:22:16, 1, 18, 18, 18
2018-07-16 09:22:17, 0, 17, 17, 17
2018-07-16 09:22:18, 0, 15, 15, 15
2018-07-16 09:22:19, 1, 16, 16, 16
2018-07-16 09:22:20, 1, 17, 17, 17
2018-07-16 09:22:21, 0, 17, 17, 17
2018-07-16 09:22:22, 0, 17, 17, 17
2018-07-16 09:22:23, 0, 17, 17, 17
2018-07-16 09:22:24, 0, 17, 17, 17
2018-07-16 09:22:25, 2, 18, 18, 18
2018-07-16 09:22:26, 0, 18, 18, 18
2018-07-16 09:22:27, 0, 18, 18, 18
2018-07-16 09:22:28, 0, 18, 18, 18
2018-07-16 09:22:29, 0, 17, 17, 17
2018-07-16 09:22:30, 0, 17, 17, 17
2018-07-16 09:22:31, 0, 16, 16, 16
2018-07-16 09:22:32, 0, 16, 16, 16
2018-07-16 09:22:33, 0, 15, 15, 15
2018-07-16 09:22:35, 1, 16, 16, 16
2018-07-16 09:22:36, 1, 17, 17, 17
2018-07-16 09:22:37, 0, 17, 17, 17
2018-07-16 09:22:38, 1, 18, 18, 18
2018-07-16 09:22:39, 0, 17, 17, 17
2018-07-16 09:22:40, 0, 17, 17, 17
2018-07-16 09:22:41, 0, 17, 17, 17
2018-07-16 09:22:42, 0, 17, 17, 17
2018-07-16 09:22:43, 0, 17, 17, 17
2018-07-16 09:22:44, 0, 17, 17, 17
2018-07-16 09:22:45, 0, 15, 15, 15
2018-07-16 09:22:46, 0, 13, 13, 13
2018-07-16 09:22:47, 0, 13, 13, 13
2018-07-16 09:22:48, 0, 12, 12, 12
2018-07-16 09:22:49, 0, 12, 12, 12
2018-07-16 09:22:50, 0, 12, 12, 12
2018-07-16 09:22:51, 0, 12, 12, 12
2018-07-16 09:22:52, 0, 12, 12, 12
2018-07-16 09:22:53, 0, 12, 12, 12
2018-07-16 09:22:54, 0, 12, 12, 12
2018-07-16 09:22:55, 2, 14, 14, 14
2018-07-16 09:22:56, 0, 13, 13, 13
2018-07-16 09:22:57, 1, 14, 14, 14
2018-07-16 09:22:58, 0, 14, 14, 14
2018-07-16 09:22:59, 0, 14, 14, 14
2018-07-16 09:23:00, 0, 14, 14, 14
2018-07-16 09:23:01, 0, 14, 14, 14
2018-07-16 09:23:02, 0, 14, 14, 14
2018-07-16 09:23:03, 1, 15, 15, 15
2018-07-16 09:23:04, 0, 14, 14, 14
2018-07-16 09:23:05, 0, 14, 14, 14
2018-07-16 09:23:06, 1, 15, 15, 15
2018-07-16 09:23:07, 1, 16, 16, 16
2018-07-16 09:23:08, 0, 16, 16, 16
2018-07-16 09:23:09, 0, 16, 16, 16
2018-07-16 09:23:10, 0, 16, 16, 16
2018-07-16 09:23:11, 1, 16, 16, 16
2018-07-16 09:23:13, 0, 15, 15, 15
2018-07-16 09:23:14, 0, 15, 15, 15
2018-07-16 09:23:15, 0, 15, 15, 15
2018-07-16 09:23:16, 0, 14, 14, 14
2018-07-16 09:23:17, 0, 14, 14, 14
2018-07-16 09:23:18, 0, 14, 14, 14
2018-07-16 09:23:19, 0, 13, 13, 13
2018-07-16 09:23:20, 0, 12, 12, 12
2018-07-16 09:23:21, 0, 12, 12, 12
2018-07-16 09:23:22, 0, 12, 12, 12
2018-07-16 09:23:23, 0, 12, 12, 12
2018-07-16 09:23:24, 0, 12, 12, 12
2018-07-16 09:23:25, 1, 11, 11, 11
2018-07-16 09:23:26, 0, 11, 11, 11
2018-07-16 09:23:27, 1, 12, 12, 12
2018-07-16 09:23:28, 0, 12, 12, 12
2018-07-16 09:23:29, 1, 13, 13, 13
2018-07-16 09:23:30, 0, 13, 13, 13
2018-07-16 09:23:31, 1, 14, 14, 14
2018-07-16 09:23:32, 0, 14, 14, 14
2018-07-16 09:23:33, 0, 14, 14, 14
2018-07-16 09:23:34, 1, 15, 15, 15
2018-07-16 09:23:35, 1, 15, 15, 15
2018-07-16 09:23:36, 0, 14, 14, 14
2018-07-16 09:23:37, 0, 14, 14, 14
2018-07-16 09:23:38, 0, 13, 13, 13
2018-07-16 09:23:39, 0, 13, 13, 13
2018-07-16 09:23:40, 0, 13, 13, 13
2018-07-16 09:23:41, 1, 14, 14, 14
2018-07-16 09:23:42, 0, 14, 14, 14
2018-07-16 09:23:43, 1, 15, 15, 15
2018-07-16 09:23:45, 0, 15, 15, 15
2018-07-16 09:23:46, 0, 15, 15, 15
2018-07-16 09:23:47, 1, 16, 16, 16
2018-07-16 09:23:48, 1, 17, 17, 17
2018-07-16 09:23:49, 1, 18, 18, 18
2018-07-16 09:23:50, 0, 18, 18, 18
2018-07-16 09:23:51, 0, 18, 18, 18
2018-07-16 09:23:52, 0, 18, 18, 18
2018-07-16 09:23:53, 0, 18, 18, 18
2018-07-16 09:23:54, 0, 18, 18, 18
2018-07-16 09:23:55, 0, 18, 18, 18
2018-07-16 09:23:56, 0, 16, 16, 16
2018-07-16 09:23:57, 0, 16, 16, 16
2018-07-16 09:23:58, 1, 16, 16, 16
2018-07-16 09:23:59, 0, 16, 16, 16
2018-07-16 09:24:00, 0, 16, 16, 16
2018-07-16 09:24:01, 0, 16, 16, 16
2018-07-16 09:24:02, 0, 16, 16, 16
2018-07-16 09:24:03, 0, 15, 15, 15
2018-07-16 09:24:04, 0, 15, 15, 15
2018-07-16 09:24:05, 0, 15, 15, 15
2018-07-16 09:24:06, 0, 14, 14, 14
2018-07-16 09:24:07, 3, 16, 16, 16
2018-07-16 09:24:08, 1, 17, 17, 17
2018-07-16 09:24:09, 0, 17, 17, 17
2018-07-16 09:24:10, 0, 17, 17, 17
2018-07-16 09:24:11, 0, 16, 16, 16
2018-07-16 09:24:13, 0, 16, 16, 16
2018-07-16 09:24:14, 1, 17, 17, 17
2018-07-16 09:24:15, 1, 18, 18, 18
2018-07-16 09:24:16, 0, 18, 18, 18
2018-07-16 09:24:17, 0, 18, 18, 18
2018-07-16 09:24:18, 0, 18, 18, 18
2018-07-16 09:24:19, 0, 18, 18, 18
2018-07-16 09:24:20, 0, 18, 18, 18
2018-07-16 09:24:21, 0, 18, 18, 18
2018-07-16 09:24:22, 0, 18, 18, 18
2018-07-16 09:24:23, 0, 18, 18, 18
2018-07-16 09:24:24, 0, 18, 18, 18
2018-07-16 09:24:25, 0, 18, 18, 18
2018-07-16 09:24:26, 1, 18, 18, 18
2018-07-16 09:24:27, 0, 18, 18, 18
2018-07-16 09:24:28, 0, 17, 17, 17
2018-07-16 09:24:29, 0, 17, 17, 17
2018-07-16 09:24:30, 0, 16, 16, 16
2018-07-16 09:24:31, 0, 16, 16, 16
2018-07-16 09:24:32, 1, 16, 16, 16
2018-07-16 09:24:33, 2, 18, 18, 18
2018-07-16 09:24:34, 0, 18, 18, 18
2018-07-16 09:24:35, 0, 17, 17, 17
2018-07-16 09:24:36, 0, 16, 16, 16
2018-07-16 09:24:37, 0, 16, 16, 16
2018-07-16 09:24:38, 0, 16, 16, 16
2018-07-16 09:24:39, 0, 16, 16, 16
2018-07-16 09:24:40, 0, 16, 16, 16
2018-07-16 09:24:41, 0, 16, 16, 16
2018-07-16 09:24:42, 1, 16, 16, 16
2018-07-16 09:24:43, 0, 16, 16, 16
2018-07-16 09:24:44, 0, 15, 15, 15
2018-07-16 09:24:45, 2, 17, 17, 17
2018-07-16 09:24:46, 0, 17, 17, 17
2018-07-16 09:24:47, 0, 16, 16, 16
2018-07-16 09:24:48, 0, 15, 15, 15
2018-07-16 09:24:49, 0, 14, 14, 14
2018-07-16 09:24:50, 0, 14, 14, 14
2018-07-16 09:24:51, 0, 14, 14, 14
2018-07-16 09:24:53, 0, 14, 14, 14
2018-07-16 09:24:54, 0, 14, 14, 14
2018-07-16 09:24:55, 1, 15, 15, 15
2018-07-16 09:24:56, 1, 16, 16, 16
2018-07-16 09:24:57, 0, 16, 16, 16
2018-07-16 09:24:58, 0, 15, 15, 15
2018-07-16 09:24:59, 0, 15, 15, 15
2018-07-16 09:25:00, 1, 16, 16, 16
2018-07-16 09:25:01, 0, 16, 16, 16
2018-07-16 09:25:02, 0, 16, 16, 16
2018-07-16 09:25:03, 0, 16, 16, 16
2018-07-16 09:25:04, 1, 17, 17, 17
2018-07-16 09:25:05, 0, 17, 17, 17
2018-07-16 09:25:06, 1, 18, 18, 18
2018-07-16 09:25:07, 1, 19, 19, 19
2018-07-16 09:25:08, 0, 16, 16, 16
2018-07-16 09:25:09, 1, 16, 16, 16
2018-07-16 09:25:10, 0, 16, 16, 16
2018-07-16 09:25:11, 0, 16, 16, 16
2018-07-16 09:25:12, 0, 16, 16, 16
2018-07-16 09:25:13, 0, 16, 16, 16
2018-07-16 09:25:14, 0, 15, 15, 15
2018-07-16 09:25:15, 0, 14, 14, 14
2018-07-16 09:25:16, 1, 15, 15, 15
2018-07-16 09:25:17, 1, 16, 16, 16
2018-07-16 09:25:18, 0, 16, 16, 16
2018-07-16 09:25:19, 1, 17, 17, 17
2018-07-16 09:25:20, 0, 17, 17, 17
2018-07-16 09:25:21, 1, 18, 18, 18
2018-07-16 09:25:22, 0, 18, 18, 18
2018-07-16 09:25:23, 0, 18, 18, 18
2018-07-16 09:25:24, 0, 18, 18, 18
2018-07-16 09:25:25, 0, 18, 18, 18
2018-07-16 09:25:26, 0, 17, 17, 17
2018-07-16 09:25:27, 0, 17, 17, 17
2018-07-16 09:25:29, 2, 19, 19, 19
2018-07-16 09:25:30, 1, 20, 20, 20
2018-07-16 09:25:31, 0, 20, 20, 20
2018-07-16 09:25:32, 0, 19, 19, 19
2018-07-16 09:25:33, 0, 17, 17, 17
2018-07-16 09:25:34, 0, 17, 17, 17
2018-07-16 09:25:35, 0, 17, 17, 17
2018-07-16 09:25:36, 0, 17, 17, 17
2018-07-16 09:25:37, 0, 17, 17, 17
2018-07-16 09:25:38, 0, 17, 17, 17
2018-07-16 09:25:39, 0, 17, 17, 17
2018-07-16 09:25:40, 0, 17, 17, 17
2018-07-16 09:25:41, 0, 17, 17, 17
2018-07-16 09:25:42, 0, 16, 16, 16
2018-07-16 09:25:43, 2, 18, 18, 18
2018-07-16 09:25:44, 0, 18, 18, 18
2018-07-16 09:25:45, 0, 16, 16, 16
2018-07-16 09:25:46, 2, 18, 18, 18
2018-07-16 09:25:47, 0, 18, 18, 18
2018-07-16 09:25:48, 0, 18, 18, 18
2018-07-16 09:25:49, 0, 18, 18, 18
2018-07-16 09:25:50, 0, 18, 18, 18
2018-07-16 09:25:51, 0, 18, 18, 18
2018-07-16 09:25:52, 0, 18, 18, 18
2018-07-16 09:25:53, 0, 18, 18, 18
2018-07-16 09:25:54, 1, 19, 19, 19
2018-07-16 09:25:55, 0, 18, 18, 18
2018-07-16 09:25:56, 0, 17, 17, 17
2018-07-16 09:25:57, 1, 18, 18, 18
2018-07-16 09:25:58, 0, 18, 18, 18
2018-07-16 09:25:59, 1, 19, 19, 19
2018-07-16 09:26:00, 0, 18, 18, 18
2018-07-16 09:26:01, 0, 18, 18, 18
2018-07-16 09:26:02, 0, 18, 18, 18
2018-07-16 09:26:03, 0, 18, 18, 18
2018-07-16 09:26:04, 1, 18, 18, 18
2018-07-16 09:26:05, 0, 18, 18, 18
2018-07-16 09:26:06, 0, 17, 17, 17
2018-07-16 09:26:07, 0, 16, 16, 16
2018-07-16 09:26:08, 1, 16, 16, 16
2018-07-16 09:26:10, 0, 16, 16, 16
2018-07-16 09:26:11, 0, 16, 16, 16
2018-07-16 09:26:12, 1, 17, 17, 17
2018-07-16 09:26:13, 0, 17, 17, 17
2018-07-16 09:26:14, 0, 17, 17, 17
2018-07-16 09:26:15, 0, 17, 17, 17
2018-07-16 09:26:16, 1, 17, 17, 17
2018-07-16 09:26:17, 0, 16, 16, 16
2018-07-16 09:26:18, 0, 16, 16, 16
2018-07-16 09:26:19, 0, 15, 15, 15
2018-07-16 09:26:20, 0, 15, 15, 15
2018-07-16 09:26:21, 0, 14, 14, 14
2018-07-16 09:26:22, 0, 14, 14, 14
2018-07-16 09:26:23, 0, 14, 14, 14
2018-07-16 09:26:24, 0, 14, 14, 14
2018-07-16 09:26:25, 0, 14, 14, 14
2018-07-16 09:26:26, 2, 16, 16, 16
2018-07-16 09:26:27, 0, 16, 16, 16
2018-07-16 09:26:28, 0, 16, 16, 16
2018-07-16 09:26:29, 0, 14, 14, 14
2018-07-16 09:26:30, 0, 13, 13, 13
2018-07-16 09:26:31, 2, 15, 15, 15
2018-07-16 09:26:32, 0, 15, 15, 15
2018-07-16 09:26:33, 0, 15, 15, 15
2018-07-16 09:26:34, 1, 16, 16, 16
2018-07-16 09:26:35, 0, 16, 16, 16
2018-07-16 09:26:36, 1, 17, 17, 17
2018-07-16 09:26:37, 1, 18, 18, 18
2018-07-16 09:26:38, 0, 18, 18, 18
2018-07-16 09:26:39, 0, 18, 18, 18
2018-07-16 09:26:40, 0, 18, 18, 18
2018-07-16 09:26:41, 1, 19, 19, 19
2018-07-16 09:26:42, 0, 19, 19, 19
2018-07-16 09:26:43, 0, 17, 17, 17
2018-07-16 09:26:44, 0, 17, 17, 17
2018-07-16 09:26:45, 0, 17, 17, 17
2018-07-16 09:26:46, 0, 15, 15, 15
2018-07-16 09:26:47, 1, 16, 16, 16
2018-07-16 09:26:48, 0, 16, 16, 16
2018-07-16 09:26:49, 0, 16, 16, 16
2018-07-16 09:26:50, 0, 16, 16, 16
2018-07-16 09:26:51, 0, 16, 16, 16
2018-07-16 09:26:53, 1, 17, 17, 17
2018-07-16 09:26:54, 0, 16, 16, 16
2018-07-16 09:26:55, 0, 16, 16, 16
2018-07-16 09:26:56, 0, 16, 16, 16
2018-07-16 09:26:57, 0, 15, 15, 15
2018-07-16 09:26:58, 0, 15, 15, 15
2018-07-16 09:26:59, 0, 14, 14, 14
2018-07-16 09:27:00, 0, 14, 14, 14
2018-07-16 09:27:01, 1, 15, 15, 15
2018-07-16 09:27:02, 1, 16, 16, 16
2018-07-16 09:27:03, 1, 17, 17, 17
2018-07-16 09:27:04, 0, 16, 16, 16
2018-07-16 09:27:05, 0, 16, 16, 16
2018-07-16 09:27:06, 0, 16, 16, 16
2018-07-16 09:27:07, 0, 16, 16, 16
2018-07-16 09:27:08, 0, 15, 15, 15
2018-07-16 09:27:09, 1, 16, 16, 16
2018-07-16 09:27:10, 0, 16, 16, 16
2018-07-16 09:27:11, 0, 16, 16, 16
2018-07-16 09:27:12, 0, 15, 15, 15
2018-07-16 09:27:13, 0, 15, 15, 15
2018-07-16 09:27:14, 0, 15, 15, 15
2018-07-16 09:27:15, 1, 16, 16, 16
2018-07-16 09:27:16, 0, 15, 15, 15
2018-07-16 09:27:17, 0, 15, 15, 15
2018-07-16 09:27:18, 0, 15, 15, 15
2018-07-16 09:27:19, 0, 15, 15, 15
2018-07-16 09:27:20, 0, 15, 15, 15
2018-07-16 09:27:21, 0, 15, 15, 15
2018-07-16 09:27:22, 0, 15, 15, 15
2018-07-16 09:27:23, 0, 15, 15, 15
2018-07-16 09:27:25, 1, 16, 16, 16
2018-07-16 09:27:26, 0, 16, 16, 16
2018-07-16 09:27:27, 1, 15, 15, 15
2018-07-16 09:27:28, 2, 17, 17, 17
2018-07-16 09:27:29, 1, 18, 18, 18
2018-07-16 09:27:30, 0, 18, 18, 18
2018-07-16 09:27:31, 0, 18, 18, 18
2018-07-16 09:27:32, 0, 16, 16, 16
2018-07-16 09:27:33, 0, 16, 16, 16
2018-07-16 09:27:34, 0, 16, 16, 16
2018-07-16 09:27:35, 0, 15, 15, 15
2018-07-16 09:27:36, 0, 15, 15, 15
2018-07-16 09:27:37, 0, 14, 14, 14
2018-07-16 09:27:38, 0, 13, 13, 13
2018-07-16 09:27:39, 0, 13, 13, 13
2018-07-16 09:27:40, 0, 13, 13, 13
2018-07-16 09:27:41, 1, 13, 13, 13
2018-07-16 09:27:42, 0, 13, 13, 13
2018-07-16 09:27:43, 1, 14, 14, 14
2018-07-16 09:27:44, 0, 14, 14, 14
2018-07-16 09:27:45, 0, 14, 14, 14
2018-07-16 09:27:46, 0, 14, 14, 14
2018-07-16 09:27:47, 0, 13, 13, 13
2018-07-16 09:27:48, 0, 13, 13, 13
2018-07-16 09:27:49, 0, 13, 13, 13
2018-07-16 09:27:50, 0, 13, 13, 13
2018-07-16 09:27:51, 1, 14, 14, 14
2018-07-16 09:27:53, 0, 14, 14, 14
2018-07-16 09:27:54, 0, 13, 13, 13
2018-07-16 09:27:55, 0, 13, 13, 13
2018-07-16 09:27:56, 0, 13, 13, 13
2018-07-16 09:27:57, 1, 14, 14, 14
2018-07-16 09:27:58, 0, 14, 14, 14
2018-07-16 09:27:59, 0, 14, 14, 14
2018-07-16 09:28:00, 0, 14, 14, 14
2018-07-16 09:28:01, 0, 14, 14, 14
2018-07-16 09:28:02, 0, 13, 13, 13
2018-07-16 09:28:03, 0, 12, 12, 12
2018-07-16 09:28:04, 0, 11, 11, 11
2018-07-16 09:28:05, 0, 11, 11, 11
2018-07-16 09:28:06, 0, 11, 11, 11
2018-07-16 09:28:07, 0, 11, 11, 11
2018-07-16 09:28:08, 1, 12, 12, 12
2018-07-16 09:28:09, 0, 12, 12, 12
2018-07-16 09:28:10, 0, 11, 11, 11
2018-07-16 09:28:11, 0, 11, 11, 11
2018-07-16 09:28:12, 0, 11, 11, 11
2018-07-16 09:28:13, 0, 11, 11, 11
2018-07-16 09:28:14, 0, 11, 11, 11
2018-07-16 09:28:15, 0, 10, 10, 10
2018-07-16 09:28:16, 0, 10, 10, 10
2018-07-16 09:28:17, 0, 10, 10, 10
2018-07-16 09:28:18, 1, 11, 11, 11
2018-07-16 09:28:19, 0, 11, 11, 11
2018-07-16 09:28:20, 0, 11, 11, 11
2018-07-16 09:28:21, 0, 11, 11, 11
2018-07-16 09:28:23, 0, 11, 11, 11
2018-07-16 09:28:24, 0, 11, 11, 11
2018-07-16 09:28:25, 0, 10, 10, 10
2018-07-16 09:28:26, 0, 10, 10, 10
2018-07-16 09:28:27, 0, 9, 9, 9
2018-07-16 09:28:28, 1, 8, 8, 8
2018-07-16 09:28:29, 0, 7, 7, 7
2018-07-16 09:28:30, 0, 7, 7, 7
2018-07-16 09:28:31, 0, 7, 7, 7
2018-07-16 09:28:32, 0, 7, 7, 7
2018-07-16 09:28:33, 0, 7, 7, 7
2018-07-16 09:28:34, 0, 7, 7, 7
2018-07-16 09:28:35, 0, 7, 7, 7
2018-07-16 09:28:36, 1, 8, 8, 8
2018-07-16 09:28:37, 0, 8, 8, 8
2018-07-16 09:28:38, 0, 8, 8, 8
2018-07-16 09:28:39, 0, 8, 8, 8
2018-07-16 09:28:40, 1, 9, 9, 9
2018-07-16 09:28:41, 0, 9, 9, 9
2018-07-16 09:28:42, 0, 8, 8, 8
2018-07-16 09:28:43, 0, 8, 8, 8
2018-07-16 09:28:44, 0, 7, 7, 7
2018-07-16 09:28:45, 0, 7, 7, 7
2018-07-16 09:28:46, 0, 7, 7, 7
2018-07-16 09:28:47, 0, 7, 7, 7
2018-07-16 09:28:48, 0, 7, 7, 7
2018-07-16 09:28:49, 0, 7, 7, 7
2018-07-16 09:28:50, 0, 7, 7, 7
2018-07-16 09:28:51, 0, 6, 6, 6
2018-07-16 09:28:53, 0, 6, 6, 6
2018-07-16 09:28:54, 0, 6, 6, 6
2018-07-16 09:28:55, 0, 6, 6, 6
2018-07-16 09:28:56, 0, 6, 6, 6
2018-07-16 09:28:57, 0, 5, 5, 5
2018-07-16 09:28:58, 1, 6, 6, 6
2018-07-16 09:28:59, 0, 6, 6, 6
2018-07-16 09:29:00, 0, 6, 6, 6
2018-07-16 09:29:01, 0, 6, 6, 6
2018-07-16 09:29:02, 0, 6, 6, 6
2018-07-16 09:29:03, 0, 6, 6, 6
2018-07-16 09:29:04, 1, 7, 7, 7
2018-07-16 09:29:05, 0, 7, 7, 7
2018-07-16 09:29:06, 0, 7, 7, 7
2018-07-16 09:29:07, 0, 7, 7, 7
2018-07-16 09:29:08, 0, 6, 6, 6
2018-07-16 09:29:09, 0, 6, 6, 6
2018-07-16 09:29:10, 1, 7, 7, 7
2018-07-16 09:29:11, 1, 8, 8, 8
2018-07-16 09:29:12, 1, 9, 9, 9
